id,city,name,address,neigborhood,zip,county,type,latitude,longitude
4346,Monroe,"ALL GOOD MART, INC",720 NORTH GOODMAN STREET,ROCHESTER,14609,ROCHESTER,CONVENIENCE STORE,43.16724251000005,-77.58076030399997
4756,Monroe,TOPS MARKETS #416,1215  JEFFERSON  ROAD,ROCHESTER,14623,HENRIETTA,GROCERY SUPERMARKET,43.08711206700008,-77.59978064899997
4574,Nassau,BP ( STATION # 2148062 ) / WILLIS AVE. REPAIR & DI,944 WILLIS  AVENUE,ALBERTSON,11507,N. HEMPSTEAD,CONVENIENCE/GAS,40.76959162300005,-73.64829731499998
4063,Erie,ANGOLA FOOD MART,8445 SOUTHWESTERN  BOULEVARD,EVANS,14006,EVANS,CONVENIENCE/GAS,42.65466642100006,-78.97874107799998
4625,Nassau,SHAMROCK / SAI KRIYA & GAS INC.,758 MAIN STREET,FARMINGDALE,11735,OYSTER BAY,CONVENIENCE/GAS,40.72059841300006,-73.44042204499993
4908,Nassau,CHECKS CASHED,350 UNIONDALE AVENUE,UNIONDALE,11553,HEMPSTEAD,OTHER,40.707223913000064,-73.59257664399996
4849,Nassau,RITE AID PHARMACY ( STORE # 10618 ) / GENOVESE DRU,168 NORTH VILLAGE  AVENUE,ROCKVILLE CENTRE,11570,HEMPSTEAD,PHARMACY,40.662063653000075,-73.64843228599995
4727,Nassau,SUNOCO   / ADMD ENTERPRISES LLC,2 MANORHAVEN BOULEVARD,PORT WASHINGTON,11050,N. HEMPSTEAD,CONVENIENCE/GAS,40.84286406600006,-73.70819992099996
4426,Nassau,SHELL ( STATION # 138609 ) / G. S. SHELL INC.,408 ROCKAWAY  TURNPIKE,CEDARHURST,11516,HEMPSTEAD,CONVENIENCE/GAS,40.626763624000034,-73.73652821799999
4396,Monroe,WALGREENS,1650 ELMWOOD AVENUE,ROCHESTER,14610,BRIGHTON,PHARMACY,43.12561386900006,-77.59376351599997
4309,Genesee,"NORTHSIDE DELI, LLC",162 BANK STREET,BATAVIA,14020,BATAVIA,DELICATESSEN,43.00421115000006,-78.18017448299997
4779,Nassau,US PETROLEUM / FREEPORT MINI MART INC.,131 WEST MERRICK ROAD,FREEPORT,11520,HEMPSTEAD,CONVENIENCE/GAS,40.65319326700006,-73.58589463999994
4492,Nassau,SHELL ( STATION ----- ) / GURCHARAN & BROTHERS OIL,100 WEST MERRICK  ROAD,VALLEY STREAM,11580,HEMPSTEAD,CONVENIENCE/GAS,40.66571343000004,-73.70160766199996
4677,Nassau,"CIRCLE A / CIRCLE A FOODS, INC.",305 ROCKAWAY  TURNPIKE,LAWRENCE,11559,HEMPSTEAD,CONVENIENCE STORE,40.62431250600008,-73.73532771799995
4531,Nassau,LA FAMOSA DELI & GROCERY / LA FAMOSA DELI & GROCER,206 BABYLON TURNPIKE,FREEPORT,11520,HEMPSTEAD,DELICATESSEN,40.669265977000066,-73.57682562199994
4183,Monroe,7- ELEVEN HILTON,15 LAKE  AVENUE,HILTON,14468,PARMA,CONVENIENCE STORE,43.28826687000003,-77.79298767699999
4522,Monroe,SUPER LYELL MINI MART,199 LYELL AVENUE,ROCHESTER,14608,ROCHESTER,CONVENIENCE STORE,43.164601411000035,-77.62981062499995
4138,Monroe,NOCO EXPRESS # 68,58 W MAIN ST,WEBSTER,14580,WEBSTER,CONVENIENCE/GAS,43.211923443000046,-77.43263506299996
4135,Erie,WALDEN CONVENIENT STORE,599 WALDEN  AVENUE,BUFFALO,14211,BUFFALO,CONVENIENCE/GAS,42.90484212800004,-78.81392961599994
4684,Monroe,VALERO,3585 BUFFALO ROAD,ROCHESTER,14624,GATES,CONVENIENCE/GAS,43.13879299800004,-77.75358331299998
4661,Nassau,KING KULLEN ( STORE # 34 ) / KING KULLEN GROCERY C,206 NEW HYDE PARK ROAD,FRANKLIN SQUARE,11010,HEMPSTEAD,GROCERY SUPERMARKET,40.71321855200006,-73.67701731299996
4429,Nassau,C & R STATIONERY,148 UNION AVENUE,LYNBROOK,11563,HEMPSTEAD,STATIONERY STORE,40.649806169000044,-73.67555107699997
4953,Nassau,"MONARCH BEVERAGE / BARPAT ENTERPRISES, LTD.",505 LONG BEACH  BOULEVARD,LONG BEACH,11561,LONG BEACH,LIQUOR/BEVERAGE STORE,40.59026959800008,-73.65818453799994
4502,Nassau,EMPIRE DELI / MATTEE DELI & GRILL INC.,132 MILL ROAD,VALLEY STREAM,11581,HEMPSTEAD,DELICATESSEN,40.65758732900008,-73.70956709199999
5005,Nassau,RAINDEW FAMILY CENTERS PHARMACY / RAINDEW COVERT L,73 COVERT AVENUE,FLORAL PARK,11001,N. HEMPSTEAD,PHARMACY,40.72094923800006,-73.68854552499994
4698,Nassau,SUNRISE DELI & CONVENIENCE / JOHN & JACKIE SUNRISE,21 EAST SUNRISE HIGHWAY,FREEPORT,11520,HEMPSTEAD,DELICATESSEN,40.656547673000034,-73.58122434599994
4295,Monroe,FAIRPORT ARROW MART,146 NORTH MAIN STREET,FAIRPORT,14450,PERINTON,CONVENIENCE STORE,43.10598788600004,-77.44180304299994
4358,Erie,TOPS CAFE # 51,5873 GENESEE STREET,LANCASTER,14086,LANCASTER,BAR/LOUNGE,42.94500203700005,-78.63078147499994
4565,Monroe,WAL-MART # 1744,1902 EMPIRE BOULEVARD,WEBSTER,14580,PENFIELD,DISCOUNT STORE,43.190742432000036,-77.50340353399997
4390,Nassau,TIRTH SUPERMARKET  / TIRTH SUPERMART INC.,83 DOUGHTY  BOULEVARD,INWOOD,11096,HEMPSTEAD,GROCERY SUPERMARKET,40.61410709300003,-73.74615202999996
4968,Nassau,"NEW ELMONT DISCOUNT / NEW ELMONT DISCOUNT STORE, I",485 HEMPSTEAD TURNPIKE,ELMONT,11003,HEMPSTEAD,DISCOUNT STORE,40.70819363700008,-73.70999251099994
4758,Monroe,WORLD WIDE NEWS,100 ST. PAUL STREET,ROCHESTER,14604,ROCHESTER,OTHER,43.15869215500004,-77.60966787099994
4050,Genesee,DOLLAR GENERAL BATAVIA,412 EAST MAIN  STREET,BATAVIA,14020,BATAVIA,DISCOUNT STORE,42.99642188800004,-78.17505429299996
4804,Nassau,SUNOCO / BOLLA OPERATING L.I. CORP.,301 WEST MERRICK ROAD,FREEPORT,11520,HEMPSTEAD,GAS STATION,40.65205337500004,-73.59353471299994
4747,Nassau,LA FRONTERA DELI  INC.,62 NICHOLS COURT,HEMPSTEAD,11550,HEMPSTEAD,CONVENIENCE STORE,40.70952995300007,-73.62429084199994
4194,Monroe,"GATES EXPRESS, INC",2206 BUFFALO  ROAD,ROCHESTER,14624,GATES,CONVENIENCE/GAS,43.14727575200004,-77.71066836199998
4651,Nassau,GIBSON DELI,161 DUBOIS  AVENUE,VALLEY STREAM,11581,HEMPSTEAD,DELICATESSEN,40.65099554000005,-73.70091308899998
4691,Nassau,SUNOCO (STATION # ----- ) / BOLLA OPERATING L.I. C,197 WEST OLD COUNTRY  ROAD,HICKSVILLE,11801,OYSTER BAY,CONVENIENCE/GAS,40.76180352600005,-73.52779278399998
4716,Nassau,TE-AMO  / TAZ CONVENIENCE MART INC.,412 HILLSIDE AVENUE,NEW HYDE PARK,11040,N. HEMPSTEAD,CONVENIENCE STORE,40.74133558900007,-73.69656556299998
4444,Nassau,"MEADOW DAIRY  / LAXMI393, INC.",393 EAST MEADOW AVENUE,EAST MEADOW,11554,HEMPSTEAD,DELICATESSEN,40.71383132400007,-73.55917594499994
4693,Nassau,RITE AID PHARMACY ( STORE # 10648 ) / GENOVESE DRU,5125 MERRICK ROAD,MASSAPEQUA PARK,11762,OYSTER BAY,PHARMACY,40.66632566800007,-73.44654963899995
4458,Nassau,GAS SALE   / JS MAVI INC.,1030 FRONT STREET,UNIONDALE,11553,HEMPSTEAD,CONVENIENCE/GAS,40.70957362900003,-73.59196823599996
4357,Erie,WOODLAWN DELI,3306 LAKESHORE  ROAD,BLASDELL,14219,HAMBURG,CONVENIENCE STORE,42.79631839700005,-78.84690755799994
4707,Nassau,"EXXON   / BOLLA OPERATING, L.I.",535 HEMPSTEAD TURNPIKE,ELMONT,11003,HEMPSTEAD,CONVENIENCE/GAS,40.70815980400005,-73.70838297999995
4496,Monroe,TOPS MARKET FUEL KIOSK,6720 PITTSFORD PALMYRA  ROAD,FAIRPORT,14450,PERINTON,GAS STATION,43.06907659800004,-77.43994867899994
4294,Monroe,HUDSON-TITUS SERVICE,2291  HUDSON  AVENUE,ROCHESTER,14617,IRONDEQUOIT,CONVENIENCE/GAS,43.20977357400005,-77.60092426299997
4263,Monroe,FAMILY DOLLAR STORES OF NY #527,352 DRIVING PARK AVENUE,ROCHESTER,14613,ROCHESTER,DISCOUNT STORE,43.18096140500006,-77.63916214599999
4062,Monroe,"ALBAS MARKET, LLC",1687 DEWEY AVENUE,ROCHESTER,14615,ROCHESTER,CONVENIENCE STORE,43.19820025200005,-77.63882835999993
4557,Nassau,KING KULLEN ( STORE #11 ) / KING KULLEN GROCERY CO,3266 HEMPSTEAD TURNPIKE,LEVITTOWN,11756,HEMPSTEAD,GROCERY SUPERMARKET,40.725832825000055,-73.51536003499996
4178,Erie,DOLLAR GENERAL # 8245,2329 MILLERSPORT HIGHWAY,GETZVILLE,14068,AMHERST,DISCOUNT STORE,43.01397379400004,-78.76922194099996
4570,Nassau,SOUTH FRANKLIN MINI-MART / FRANKLIN ST. MINI-MARKE,235 SOUTH FRANKLIN STREET,HEMPSTEAD,11550,HEMPSTEAD,DELICATESSEN,40.69820501300006,-73.62269986299998
3798,Erie,FAMILY DOLLAR # 5273,670 SOUTH OGDEN STREET,BUFFALO,14206,BUFFALO,DISCOUNT STORE,42.879770611000026,-78.80126758899996
4860,Monroe,TOPS MARKET #403 FUEL KIOSK,2345 BUFFALO ROAD,ROCHESTER,14624,GATES,GAS STATION,43.14680254500007,-77.71216374099998
4409,Nassau,"NICAURI DELI / NICAURI GROCERY DELI, INC.",156 SOUTH MAIN STREET,FREEPORT,11520,HEMPSTEAD,DELICATESSEN,40.65325737100005,-73.57886996799994
4885,Nassau,RITE AID ( STORE # 01203 ) / RITE AID OF NEW YORK,178 NEW HYDE PARK ROAD,FRANKLIN SQUARE,11010,HEMPSTEAD,PHARMACY,40.712501735000046,-73.67680381799994
4793,Nassau,"SEEMA DELI / SEEMA DELI, INC.",201-01 EAST MERRICK  ROAD,VALLEY STREAM,11580,HEMPSTEAD,DELICATESSEN,40.66297225500006,-73.69127074799997
4987,Nassau,KINGS SUPERMARKET / KINGS SUPER MARKET INC.,870 FRANKLIN AVENUE,GARDEN CITY,11530,HEMPSTEAD,GROCERY SUPERMARKET,40.72762368100007,-73.63489886299999
4329,Monroe,HUDSON NEWS - BAGGAGE AREA,1200 BROOKS AVENUE,ROCHESTER,14624,ROCHESTER,OTHER,43.13079099000004,-77.66871037599998
4996,Nassau,GRAB & GO MARKETPLACE / LAKEVILLE CONCEPTS INC.,272-06 UNION TURNPIKE,NEW HYDE PARK,11040,HEMPSTEAD,CONVENIENCE STORE,40.752264798000056,-73.70188738999997
4187,Erie,HOOKAH & TOBACCO,1183 HERTEL AVENUE,BUFFALO,14216,BUFFALO,OTHER,42.94774220700003,-78.86438123999994
4207,Livingston,AVON MOBIL MART (QUICKLEES),2781 LAKEVILE ROAD,AVON,14414,AVON,CONVENIENCE/GAS,42.866204964000076,-77.71332344699994
4547,Nassau,"LATIN AMERICAN DELI / LATIN AMERICAN DELI, INC.",626 UNION AVENUE,WESTBURY,11590,N. HEMPSTEAD,DELICATESSEN,40.75937921600007,-73.57772890999996
4073,Erie,JERSEY FOOD MART,315 JERSEY  STREET,BUFFALO,14201,BUFFALO,CONVENIENCE STORE,42.90212438200007,-78.88585736399995
4066,Erie,WALGREENS # 10443,3564 DELAWARE AVENUE,KENMORE,14217,TONAWANDA,PHARMACY,42.98126412200003,-78.87241759499994
4783,Nassau,BEACH BAGEL & DELI / A.S.V.P. INC.,1090 WEST  BEECH STREET,LONG BEACH,11561,LONG BEACH,DELICATESSEN,40.58597344000003,-73.70067057299997
4211,Genesee,DOLLAR GENERAL PAVILION,7067 BIG TREE ROAD,PAVILION,14525,PAVILION,DISCOUNT STORE,42.86919644000005,-78.01340355899998
4917,Nassau,"WAL-MART ( STORE # 2583 )/ WALMART STORES EAST, LP",1123 JERUSALEM AVENUE,UNIONDALE,11553,HEMPSTEAD,DISCOUNT STORE,40.69415993200005,-73.57814535099999
4675,Nassau,"MOBIL   / PERFORMANCE AUTO CARE,",185 WEST MERRICK ROAD,MERRICK,11566,HEMPSTEAD,CONVENIENCE/GAS,40.653518821000034,-73.55624669999997
4031,Erie,FAMILY DOLLAR # 4676,782 YOUNG STREET,TONAWANDA,14150,TONAWANDA,DISCOUNT STORE,43.003329705000056,-78.85751320399999
4356,Erie,THE ISLAND FOOD MART,1635 GENESEE STREET,BUFFALO,14211,BUFFALO,CONVENIENCE STORE,42.91005350800003,-78.82017021499996
4695,Nassau,B & G STATIONERY / 50% CARDS / BKD ENTERPRISE INC.,4139 MERRICK ROAD,MASSAPEQUA,11758,OYSTER BAY,STATIONERY STORE,40.66684646500005,-73.47992775999995
4420,Nassau,CONVENIENCE STORE / DEEP CONVENIENCE & STATIONERY,459 JERUSALEM  AVENUE,UNIONDALE,11553,HEMPSTEAD,CONVENIENCE STORE,40.701768050000055,-73.59996612799995
4539,Nassau,FAMILY FRUIT FARM / FAMILY APPLE FARM INC.,15 GREAT NECK ROAD,GREAK NECK,11021,N. HEMPSTEAD,OTHER,40.78643475100006,-73.72727737699995
4527,Nassau,KING KULLEN ( STORE # 14 ) / KING KULLEN GROCERY C,1765 PENINSULA BOULEVARD,HEWLETT,11557,HEMPSTEAD,GROCERY SUPERMARKET,40.64962440200003,-73.69033811599996
4770,Nassau,7 ELEVEN ( STORE # 34138A ),11 EAST OLD COUNTRY  ROAD,HICKSVILLE,11801,OYSTER BAY,CONVENIENCE STORE,40.764376404000075,-73.51875090699997
4301,Madison,DANDYMINI MART INC,991 FYLER ROAD,KIRKVILLE,13082,SULLIVAN,GROCERY SUPERMARKET,43.09560647700005,-75.92754745999997
4203,Monroe,THE 420 EMPORIUM,33 MAIN STREET,BROCKPORT,14420,SWEDEN,OTHER,43.215750858000035,-77.93834488399995
4532,Nassau,NORTH VILLAGE CONVENIENCE CANDY STORE / NORTH VILL,63 NORTH VILLAGE  AVENUE,ROCKVILLE CENTRE,11570,HEMPSTEAD,CONVENIENCE STORE,40.658675937000055,-73.64787539199995
4721,Nassau,DUANE READE ( STORE # 467 ) / DUANE READE ET AL PA,1445 HEMPSTEAD TURNPIKE,ELMONT,11003,HEMPSTEAD,PHARMACY,40.70736377700007,-73.69400605099997
4836,Nassau,"CITGO   / HILL ENTERPRISES, INC.",3818 SUNRISE HIGHWAY,SEAFORD,11783,HEMPSTEAD,CONVENIENCE/GAS,40.67434304100004,-73.49136752399994
4044,Erie,COLD SPRING MARKET,1304 JEFFERSON  AVENUE,BUFFALO,14208,BUFFALO,DELICATESSEN,42.910659586000065,-78.85401847999998
4136,Erie,TOPS XPRESS # 58,470 AURORA  STREET,LANCASTER,14086,LANCASTER,CONVENIENCE/GAS,42.88103055300007,-78.67670350399999
4954,Nassau,MOBIL ( STATION  # 10437 ) / MANETTO HILL AUTO SER,220 MANETTO HILL  ROAD,PLAINVIEW,11803,OYSTER BAY,CONVENIENCE/GAS,40.78663172600005,-73.47359546599995
4919,Nassau,FOOD MART BEER HOUSE SMOKE SHOP / UKNY INC.,962 OLD COUNTRY ROAD,WESTBURY,11590,N. HEMPSTEAD,CONVENIENCE STORE,40.753831658000024,-73.56227766199999
4599,Monroe,APLUS MINI MARKET,900 SOUTH WASHINGTON STREET,EAST ROCHESTER,14445,E. ROCHESTER,CONVENIENCE/GAS,43.11064419300004,-77.49681506899998
4273,Erie,TOPS # 237 FUEL KIOSK,6363 TRANSIT  ROAD,LANCASTER,14043,LANCASTER,CONVENIENCE/GAS,42.92996271800007,-78.69690198799998
4515,Nassau,"ALL ISLAND BEVERAGE / FB BEVERAGE, INC.",2766 MERRICK ROAD,BELLMORE,11710,HEMPSTEAD,LIQUOR/BEVERAGE STORE,40.664053710000076,-73.52378451299995
4703,Nassau,RITE AID PHARMACY ( STORE # 10612 ) / GENOVESE DRU,225 FOREST AVENUE,GLEN COVE,11542,GLEN COVE,PHARMACY,40.87418751700005,-73.61773881999994
4113,Erie,FAMILY DOLLAR # 8677,100 NIAGARA STREET,TONAWANDA CITY,14150,TONAWANDA,DISCOUNT STORE,43.02041673100007,-78.88109615899998
4407,Nassau,LUKOIL   / LOBANNA ENTERPRISE CO,975 NORTH BROADWAY,NORTH MASSAPEQUA,11758,OYSTER BAY,CONVENIENCE/GAS,40.70431707200004,-73.46167555199997
4464,Nassau,OK PETROLEUM / EFE CORP.,767 WANTAGH  AVENUE,WANTAGH,11793,HEMPSTEAD,CONVENIENCE/GAS,40.705225023000025,-73.50343079799995
4185,Monroe,ANI MARKET INCORPORATED,453 ARNETT BOULEVARD,ROCHESTER,14619,ROCHESTER,CONVENIENCE STORE,43.14220218400004,-77.64570034599996
4511,Nassau,7-ELEVEN STORE 39513A / KD GLOBAL ENTERPRISES INC.,1755  DUTCH BROADWAY,ELMONT,11003,HEMPSTEAD,CONVENIENCE STORE,40.68893435800004,-73.70705186999999
4972,Nassau,"JELLY BEAN LOTTO / A & S DISCOUNT STORE, INC.",3103 NORTH JERUSALEM  ROAD,LEVITTOWN,11756,HEMPSTEAD,CONVENIENCE STORE,40.70709123800003,-73.52076577899999
4355,Livingston,QUICKLEE,5763 BIG TREE ROAD,LAKEVILLE,14480,LIVONIA,CONVENIENCE/GAS,42.836387115000036,-77.70549222599999
4982,Nassau,"FOREVER DELI, INC. / FOREVER GROCERY, INC.",157 NORTH FRANKLIN STREET,HEMPSTEAD,11550,HEMPSTEAD,GROCERY SUPERMARKET,40.71141870400004,-73.62855269799996
4825,Nassau,"JAMP, INC.",1 BARTER LANE,HICKSVILLE,11801,OYSTER BAY,CONVENIENCE/GAS,40.745247120000045,-73.53401207099995
4397,Nassau,QUICK PICK DELI / R & S DELI & GROCERY INC.,416 UNIONDALE AVENUE,UNIONDALE,11553,HEMPSTEAD,DELICATESSEN,40.70535447800006,-73.59271559899997
4597,Nassau,SHIV CONCENIENCE STORE / SHIV CARD STORE LLC,380 A FRANKLIN  AVENUE,FRANKLIN SQUARE,11010,HEMPSTEAD,CONVENIENCE STORE,40.69807367300007,-73.68218837999996
4647,Nassau,BARGAIN BEVERAGE / K BEVERAGE INC.,124 FRANKLIN AVENUE,VALLEY STREAM,11580,HEMPSTEAD,LIQUOR/BEVERAGE STORE,40.677266200000076,-73.68375168499995
4726,Nassau,HAPPY MINI MARKET / HAPPY MINI MARKET CORP.,118 NORTH FRANKLIN  STREET,HEMPSTEAD,11550,HEMPSTEAD,CONVENIENCE STORE,40.709900850000054,-73.62783196299995
4119,Erie,MR. ZEEKOO,486 ONTARIO  STREET,BUFFALO,14207,BUFFALO,OTHER,42.95677043100005,-78.89724462899994
4579,Nassau,WEST BEECH BEVERAGE / SHAHKHAN CORP.,1055 WEST BEECH STREET,LONG BEACH,11561,LONG BEACH,LIQUOR/BEVERAGE STORE,40.58603754500007,-73.69915071699995
4806,Nassau,F & M DELI & MINI MART / F & M DELI NY INC.,148 EAST PARK  AVENUE,LONG BEACH,11561,LONG BEACH,DELICATESSEN,40.58838259800007,-73.65962047499994
4950,Nassau,7 ELEVEN ( STORE # 23790C ),850 HEMPSTEAD TURNPIKE,FRANKLIN SQUARE,11010,HEMPSTEAD,CONVENIENCE STORE,40.707028104000074,-73.67098792499996
4923,Nassau,"JIN'S APPLE FARM, INC. / ANUPAM INC.",215 POST  AVENUE,WESTBURY,11590,N. HEMPSTEAD,DELICATESSEN,40.75637913200006,-73.58789702599995
4724,Nassau,"MOBIL   / WILLIS ENTERPRISES, IN",225 WILLIS AVENUE,ROSLYN HEIGHTS,11577,N. HEMPSTEAD,CONVENIENCE/GAS,40.78562800800006,-73.64890879799998
4678,Nassau,FOUR SEASON CARD SHOP,372 HEMPSTEAD AVENUE,WEST HEMPSTEAD,11552,HEMPSTEAD,CONVENIENCE STORE,40.699077998000064,-73.65151069099994
4916,Nassau,7 ELEVEN ( STORE # 39267 C),525 NEWBRIDGE ROAD,EAST MEADOW,11554,HEMPSTEAD,CONVENIENCE STORE,40.70994776600003,-73.54377574699998
4946,Nassau,BP   / BOULEVARD GAS CORP.,1 PLANDOME ROAD,MANHASSET,11030,N. HEMPSTEAD,CONVENIENCE/GAS,40.79286200900003,-73.69767988499996
4130,Erie,CEDO'S MINI MART AND TAKEOUT,674 HOPKINS  STREET,BUFFALO,14220,BUFFALO,DELICATESSEN,42.85585968700008,-78.83225796499994
4897,Nassau,WALGREENS ( STORE # 05955 ) / WALGREEN'S EASTERN C,2282 JERICHO TURNPIKE,GARDEN CITY PARK,11040,N. HEMPSTEAD,PHARMACY,40.74040432700008,-73.66427794799995
4807,Nassau,LAS MATAS GROCERY CORP. & DELI / LAS MATAS GROCERY,940 FRONT STREET,UNIONDALE,11553,HEMPSTEAD,OTHER,40.70932304000007,-73.59605109999995
4506,Nassau,JASON'S DELICATESSEN / TK GARDEN LLC,505 PENINSULA BOULEVARD,HEMPSTEAD,11550,HEMPSTEAD,DELICATESSEN,40.699812284000075,-73.62814290599994
4290,Monroe,FAMILY DOLLAR STORES OF NY,189 PORTLAND AVENUE,ROCHESTER,14605,ROCHESTER,DISCOUNT STORE,43.16956658500004,-77.59532947599996
4864,Nassau,"CARDS & GIFTS / KG CARDS GIFTS & ART GALLERY, INC.",3 PARK PLAZA SUITE 3,GLEN HEAD,11545,OYSTER BAY,STATIONERY STORE,40.842082935000064,-73.61620323399995
4685,Nassau,CARDS UNLIMITED / VIMALA CORP.,39 MERRICK AVENUE,MERRICK,11566,HEMPSTEAD,STATIONERY STORE,40.664868418000026,-73.55268275599997
4976,Nassau,"ANDREA'S STATIONERY / WITTENBERG ENTERPRISES, INC.",628 WANTAGH  AVENUE,LEVITTOWN,11756,HEMPSTEAD,STATIONERY STORE,40.70846404100007,-73.50235617599998
4676,Nassau,SUNERGY / SUNERGY MASSAPEQUA  INC.,1000  HICKSVILLE ROAD,MASSAPEQUA,11758,OYSTER BAY,CONVENIENCE/GAS,40.706672903000026,-73.48293560899998
4166,Monroe,SARASCO FOOD MART,862 HUDSON AVENUE,ROCHESTER,14621,ROCHESTER,CONVENIENCE STORE,43.180702094000026,-77.59913261199995
4231,Genesee,PAVILION FARMS/PATEL SISTERS LLC,11091 SOUTH LAKE  ROAD,PAVILION,14525,PAVILION,CONVENIENCE/GAS,42.876086359000055,-78.02266775199996
4592,Nassau,FUNTAZIA / FUNTAZIA CORP.,2562 HEMPSTEAD TURNPIKE,EAST MEADOW,11554,HEMPSTEAD,OTHER,40.724067502000025,-73.54070920599997
4753,Nassau,SEA BREEZE DELICATESSEN / 687 SEABREEZE ENTERPRISE,687 GLEN COVE  AVENUE,GLEN HEAD,11545,OYSTER BAY,DELICATESSEN,40.831957001000035,-73.62969656199994
4725,Nassau,"J & R DISCOUNT MART / J. & R. WHOLESALERS, INC.",832 CARMAN   AVENUE,WESTBURY,11590,N. HEMPSTEAD,CONVENIENCE STORE,40.74782204300004,-73.55237268599996
4156,Monroe,RITE AID # 5086,6720 PITTSFORD-PALMYRA ROAD,FAIRPORT,14450,PERINTON,PHARMACY,43.06907659800004,-77.43994867899994
4475,Nassau,"VALERO (STORE #135) / BUSY BEE STORES, CORP.",1455 NEWBRIDGE ROAD,NORTH BELLMORE,11710,HEMPSTEAD,CONVENIENCE/GAS,40.68435148000003,-73.54012646099994
4040,Monroe,BEST MART,685  MAPLE STREET,ROCHESTER,14611,ROCHESTER,CONVENIENCE STORE,43.155202547000044,-77.64366066199995
4271,Erie,F. M. DELI + GROCERY,407 PLYMOUTH  AVENUE,BUFFALO,14213,BUFFALO,DELICATESSEN,42.908251593000045,-78.89183771799998
4956,Nassau,"DEARBORN DELI GROCERY / DEARBORN GROCERY, INC.",241 NASSAU ROAD,ROOSEVELT,11575,HEMPSTEAD,DELICATESSEN,40.678654351000034,-73.58920009299999
4058,Erie,DOLLAR GENERAL STORE # 8136,93 SOUTH ROSSLER AVENUE,BUFFALO,14206,BUFFALO,DISCOUNT STORE,42.876659732000064,-78.79484652399998
4556,Nassau,THE LOBBY SHOPPE / THE LOBBY SHOPPE LTD.,114 OLD COUNTRY ROAD,MINEOLA,11501,N. HEMPSTEAD,DELICATESSEN,40.73973764200008,-73.63503587199995
4909,Nassau,SWEET MOMENTS CARDS & GIFTS / SWEET MOMENTS CARDS,615 MERRICK AVENUE,EAST MEADOW,11554,HEMPSTEAD,STATIONERY STORE,40.70664984200005,-73.56980798299998
4843,Nassau,GARDEN DELI / SINO-AMERICAN DELI INC.,621 CHESTNUT STREET,GARDEN CITY,11530,HEMPSTEAD,DELICATESSEN,40.727647561000026,-73.60912722299997
4099,Genesee,TOPS #245(BATAVIA),390 WEST MAIN STREET,BATAVIA,14020,BATAVIA,GROCERY SUPERMARKET,43.00539649800004,-78.20445254999998
4792,Nassau,CENTRAL AVE GOURMET DELI BAGELS & BAKERY / MMVC LL,514 CENTRAL AVENUE,BETHPAGE,11714,OYSTER BAY,DELICATESSEN,40.739363479000076,-73.49003899699994
4454,Monroe,VILLAGE VAPE OR SMOKE,5 WEST MAIN STREET,WEBSTER,14580,WEBSTER,TOBACCO RETAIL,43.21218665600003,-77.43058361499999
4279,Monroe,DELTA SONIC #814,990 WEST RIDGE ROAD,ROCHESTER,14615,ROCHESTER,CONVENIENCE/GAS,43.20344631900008,-77.65300824299999
4650,Nassau,"J & HEE DELI / J & HEE DELI & GROCERY, INC.",670 PORT WASHINGTON BOULEVARD,PORT WASHINGTON,11050,N. HEMPSTEAD,DELICATESSEN,40.825748161000035,-73.68288057299998
4173,Erie,DOLLAR GENERAL # 14978,122 SOUTH MAIN STREET,HOLLAND,14080,HOLLAND,DISCOUNT STORE,42.63903428300006,-78.53833483699998
4103,Erie,UNIVERSAL FOOD MART,1266 GENESEE STREET,BUFFALO,14211,BUFFALO,DELICATESSEN,42.90516526000005,-78.83247125799994
4497,Nassau,SERVICE AMERICA CORPORATION - CENTERPLATE,2150 HEMPSTEAD  TURNPIKE,ELMONT,11003,HEMPSTEAD,OTHER,40.70918954600006,-73.72159935799993
3831,Monroe,DELTA SONIC,2970 W HENRIETTA RD,ROCHESTER,14623,HENRIETTA,GAS STATION,43.09341294200004,-77.63335967499995
4109,Monroe,7-ELEVEN #35194,2678 DEWEY AVENUE,ROCHESTER,14616,GREECE,CONVENIENCE STORE,43.217840660000036,-77.64124334499996
4614,Nassau,USA   / NY AIMEN INC.,224 NASSAU ROAD,ROOSEVELT,11575,HEMPSTEAD,CONVENIENCE/GAS,40.67830236000003,-73.58893784799994
4880,Nassau,VALERO   / 79TH LINDEN SERVICE S,210 GREENWICH STREET,HEMPSTEAD,11550,HEMPSTEAD,CONVENIENCE/GAS,40.70062466100006,-73.61708082499996
4437,Nassau,DELIGHTS (CAFE' ) / DELIGHT CAFE INC.,630 OLD COUNTRY ROAD,GARDEN CITY,11530,HEMPSTEAD,CONVENIENCE STORE,40.74312351700007,-73.61510757699995
4257,Erie,WALGREENS # 05592,5275 TRANSIT  ROAD,CLARENCE,14221,CLARENCE,PHARMACY,42.99013966100006,-78.69690336799994
4428,Nassau,FRANK'S BEVERAGE / THREE M'S OF GLEN COVE CORP.,59 CEDAR SWAMP  ROAD,GLEN COVE,11542,GLEN COVE,LIQUOR/BEVERAGE STORE,40.85448327100005,-73.61949464599996
4605,Monroe,WINTON MARKET,686 NORTH WINTON ROAD,ROCHESTER,14609,ROCHESTER,GROCERY SUPERMARKET,43.15863280800005,-77.54808391199998
